PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 Population Source Population_gp category color cat_gp group
-0.206281 0.00663337 -0.000283355 0.000213213 -0.00315842 0.000791325 0.0310845 -0.00460909 0.00746833 0.00332578 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.206085 0.00498191 -0.00195092 -4.57567e-05 -0.00198092 0.000193757 0.0271421 -0.00102399 0.00556017 0.00132469 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.203574 0.00507979 0.00069233 -0.00016569 -0.00160211 0.000864265 0.0325433 -0.00147312 0.0117095 0.00662927 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.204239 0.00679577 -0.00116451 0.00111028 -0.00354603 -0.00140104 0.0287634 -0.00394676 0.00710716 0.00392444 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.205901 0.00531434 -0.00153031 -0.000775362 -0.00349999 0.000382784 0.0279807 -0.00185525 0.0087013 0.00580407 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.20202 0.00509504 -2.0489e-05 -0.000283957 -0.000800487 -0.0010002 0.0264162 -0.00261213 0.0101941 0.00404558 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.20561 0.00521386 -0.00217133 0.000139394 -0.00111811 0.00225056 0.0316024 -0.00306973 0.00715013 0.00414684 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.206971 0.00602439 -0.00194287 -0.00183185 -0.0028471 0.000749378 0.0265829 -0.00343069 0.00508966 0.00413442 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.206089 0.00626129 -0.00287084 -0.000834951 -0.00323828 -0.000496579 0.0281044 -0.00161213 0.0118527 0.00552712 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.203388 0.00487362 -0.00176372 -0.00135983 -0.0036982 -0.00132046 0.0270732 0.000280288 0.00765071 -0.00119391 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.204342 0.00530156 -0.00305964 -0.000520711 -0.0010962 -0.000767752 0.0267194 -0.00115029 0.00388402 0.00398045 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.206592 0.00405332 -0.00166036 -0.00145403 -0.000802521 0.000645735 0.0299259 -0.000106833 0.0129095 0.00434947 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.203238 0.00578641 -0.000954132 -0.00153192 -0.00223558 0.0012892 0.0323306 -0.00113905 0.00901676 0.00577527 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.204386 0.00667963 -0.00190091 -0.00137546 -0.00216122 -0.000207874 0.027167 -0.00203576 0.00665659 0.00669222 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.204056 0.00547192 -0.000460951 0.000158084 -0.00247571 0.00223957 0.0294435 -0.00297676 0.0076986 0.00331242 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.208 0.00652473 -0.00199118 -0.00108374 -0.00271327 0.00558683 0.0311728 -0.00239794 0.00910544 0.00238027 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.206311 0.00405902 -0.00152921 0.000380629 -0.003718 -0.00130182 0.0296671 -0.00281268 0.00279416 0.000785363 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.205174 0.005273 -0.000624443 -0.000931167 -0.00251576 0.000884478 0.0300498 -0.000925084 0.0107832 0.0060789 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.20362 0.00500539 -0.00188946 0.000278947 -0.00422139 0.00274679 0.0328405 -0.00342716 0.00622672 0.0034089 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.20473 0.00558457 -0.000815286 0.00101941 -0.00326968 0.000249213 0.0291804 -0.00275976 0.0083999 0.00649489 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.203317 0.00599381 -0.000932328 -0.000969884 -0.00154111 0.00189839 0.0250085 -0.00171154 0.00498794 0.00297712 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.205265 0.00526131 -0.00166415 -0.00076641 -0.00343054 -0.000435808 0.0335144 -0.00340177 0.00749634 0.00307061 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.20578 0.0052866 -0.00259416 7.35173e-05 -0.000668105 5.11162e-05 0.0278311 -0.000613125 0.00778282 0.0019748 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.20584 0.00656033 -0.000595428 -0.00138658 -0.00333117 0.00376328 0.0307596 -0.00219486 0.004488 0.00280154 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.204666 0.00400605 -0.00199108 -0.000612074 -0.00257234 -0.000186516 0.0257411 -0.00119569 0.00438009 0.0033817 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
0.0654048 -0.0326311 0.0771774 0.0135336 -0.0040067 0.0017173 0.00144149 -0.00650991 0.000545696 -0.00289667 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0650421 -0.0402025 0.0732033 0.0158622 0.00161834 0.000712308 0.000903311 -0.00344217 0.00491408 0.00391097 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0612787 -0.0197363 0.0904357 0.0204668 -0.00316651 0.00254641 0.00225809 -0.00655239 0.00649586 -0.0237768 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
-0.205878 0.00460831 -0.00235701 -1.50728e-05 -0.0028351 0.00173063 -0.0115697 -0.0030396 -0.0367634 -0.0117718 ESN 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.206505 0.00423271 0.000604792 -0.000936351 -0.00285925 -0.000350409 -0.0129348 -0.0053889 -0.0322085 -0.0120472 ESN 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.206667 0.00552339 -0.00101821 0.000574651 -0.00282258 0.00135739 -0.00653657 -0.00502756 -0.0332492 -0.00870484 ESN 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.20496 0.00547845 9.0078e-05 0.000344024 -0.00391507 -0.000771922 -0.0121203 -0.00527105 -0.0306631 -0.00954645 ESN 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.207021 0.00529628 -2.37993e-05 -0.00186138 -0.00359644 -0.00192658 -0.01033 -0.00286271 -0.030468 -0.0109909 ESN 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.20431 0.00753876 -0.00286364 -0.00132052 -0.00345828 7.63409e-05 -0.0105298 -0.00467795 -0.0308713 -0.00893913 ESN 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.20826 0.00544065 -0.00143846 -0.00229814 -0.00230374 -0.000606304 -0.00983987 -0.0042312 -0.0296659 -0.00961086 ESN 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.204207 0.00578224 -0.000614923 0.000373787 -0.00360662 -0.00324109 -0.00952277 -0.00573015 -0.0330936 -0.0107735 ESN 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.1974 0.00419846 -0.000984011 -0.000352411 -0.00141979 0.0039982 0.0497775 0.00279914 0.0291174 0.0103672 GWD 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.186732 -0.000840366 -0.00185512 -0.00180585 0.00428029 0.00356895 0.0468862 0.00370861 0.0289253 0.0108978 GWD 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.206333 0.00472048 -0.00310984 -0.000637434 -0.00389016 -0.00076936 0.0294183 -0.00278639 0.00586715 0.00216203 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.20666 0.00470491 -0.000733543 8.96685e-05 -0.00485281 0.00137061 0.0282067 -0.00332513 0.00388695 0.00443743 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.202935 0.00457129 -0.0022269 -0.000692268 0.000372483 -0.00124238 0.0262774 -0.00299944 0.00665188 0.00408724 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.203604 0.00550281 -0.00274928 -0.00175325 -0.00145646 -0.0017373 0.0249813 -0.00225944 0.000330266 0.00201429 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.20632 0.00656544 -0.000946422 0.000293211 -0.00341513 0.00180261 0.0264038 -0.000100381 0.00618415 0.00454631 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.204551 0.00462186 -0.000390019 -0.000937006 -0.00144323 0.000657471 0.0291822 -0.000771575 0.0037496 0.00414575 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.20403 0.00533713 -0.00140657 0.000754987 -0.00187019 0.000109563 0.024519 -0.00410154 0.00475604 0.000660431 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.201647 0.00727958 9.30096e-05 -0.00169062 -0.00298075 -0.00111397 0.0305732 -0.00317865 0.00284284 0.00188854 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.205132 0.0053215 -0.00146282 0.000393682 -0.00258878 -0.000290313 0.0268723 -0.00384386 0.0096848 0.00566131 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.202549 0.00513204 -0.00084473 -4.02082e-06 -0.00213984 0.00117933 0.0280292 -0.00054506 0.0100251 0.00359198 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.205357 0.00528009 -0.00288326 -0.00114954 -0.00295529 -0.00173131 0.0289634 -0.00117 0.00904377 0.0028137 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.202888 0.00553216 -0.00228495 -0.000936049 -0.00230873 0.00226071 0.0203902 -0.00143042 0.00700884 0.000751521 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.203022 0.00388324 -0.000148147 -0.00148181 -0.0030428 -0.00136927 0.0251563 -0.00144326 0.0020994 0.00281672 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.203939 0.00388217 -0.000918407 0.000458128 -0.00360322 -0.00256106 0.0298734 8.34352e-05 0.0111694 0.00562142 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.203905 0.00534564 -0.00323939 -0.00123866 -0.00261721 0.00131547 0.0268222 -0.00281609 0.00487823 0.000249512 MSL 1000G AFR 1000G 1 1000G 1000G_nonEUR
0.0619219 0.0057519 0.0811029 0.0185738 -0.00316662 -0.00432425 0.00130671 -0.0016325 0.00129812 -0.00787712 BEB 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0611318 0.00430417 0.0898851 0.0172856 0.00147152 -0.00340489 0.000387899 -0.00176768 0.00087411 -0.0116987 BEB 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0618515 0.00411843 0.0855243 0.0188647 -0.000599295 -0.0039066 0.00289298 -0.00215871 0.00250905 -0.00607249 BEB 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0605972 0.00629704 0.0815006 0.0171772 -0.00265295 -7.16132e-05 0.000600938 -0.00105026 -5.20972e-05 -0.00695534 BEB 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0634228 0.00428727 0.0793396 0.0171603 -0.00226995 -0.00103647 0.00228957 0.000253286 0.00274111 -0.00668138 BEB 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0630774 0.00435892 0.0795763 0.0154432 -0.00471727 -0.000893253 -0.00262647 0.00305266 0.0042165 -0.0139541 BEB 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0592728 0.00274064 0.104218 0.0289465 -0.00513892 -0.000649848 -0.00167768 -0.000356906 0.000789185 -0.00971578 BEB 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0635258 0.00813482 0.0852426 0.0191166 -0.0040103 -0.00374661 0.00136115 -0.00045872 0.00236938 -0.0142925 BEB 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0617735 0.00393148 0.0855384 0.0198187 -0.00501875 -7.04224e-05 0.000589671 -0.00125071 -0.000623644 -0.00617867 BEB 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0618386 0.00633264 0.0827138 0.0180052 -0.00538847 -0.00271973 0.00062085 -0.00293162 0.00177946 -0.00723799 BEB 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0636831 0.00552747 0.081229 0.0180117 -0.0005133 -0.00249814 0.00314964 0.00133062 0.000635363 -0.00869287 BEB 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0637737 0.00286186 0.0833496 0.0156725 0.000621519 -0.00133674 0.00115134 -0.0024781 0.00152113 -0.00552538 BEB 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0617069 0.00269824 0.0838114 0.0158707 -0.00204197 -0.00142955 0.00183642 -0.00197311 -0.000380118 -0.00394792 BEB 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0669947 -0.0501833 0.0625591 0.0141903 -0.00498511 0.00354694 -0.00339239 -0.00662304 0.00244902 0.0101737 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0672703 -0.0479527 0.0707573 0.0136728 0.000653921 0.00076451 0.00419589 -0.00557276 -0.000385392 0.00475293 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0653731 -0.0522736 0.0675764 0.0107626 0.00140602 0.000456669 0.000841032 -0.00696265 0.00113013 -0.00232729 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0626176 -0.0379074 0.0736441 0.0136074 -0.00178215 -0.00180696 -0.00123505 -0.00470249 0.00178311 -0.000641948 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0644008 -0.0336392 0.0768443 0.0171652 -0.000958508 -0.000516774 0.00093768 -0.00459744 0.00260515 -0.00217499 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0645859 -0.0422096 0.0682241 0.012104 -0.000265721 0.00263436 -0.00435614 -0.00814705 -0.0012568 0.00377668 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0657778 -0.0323863 0.076288 0.0154865 -0.00295007 0.00309027 -0.00158626 -0.00167982 -0.00113551 0.00127586 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0616304 -0.00893889 0.0945625 0.0204902 0.000832751 0.00332134 0.00274361 -0.0020327 0.00871047 -0.0266653 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0579188 5.61366e-05 0.102636 0.0248164 0.00211675 0.00131217 0.00106259 0.00174286 0.00374799 -0.0198279 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0586219 -0.00811126 0.1006 0.0238132 0.00118994 0.000742406 -0.000309355 0.00459996 0.00589884 -0.0157666 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.057858 -0.00716608 0.100703 0.0254957 -0.000142848 0.00129014 0.000975156 0.00410521 0.00162816 -0.012149 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0586385 -0.00462469 0.102075 0.0237952 0.000538653 -0.000475526 0.00172565 0.00286534 0.00556584 -0.0165857 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0593231 -0.00684439 0.0995138 0.0227732 -0.00161991 0.00040126 0.00258141 0.00109449 0.00379855 -0.0192408 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0629696 -0.0256119 0.0790624 0.0186259 0.00104071 -0.00146402 0.00123326 -0.00408487 0.00332941 0.00101396 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0602546 -0.0208923 0.0883751 0.0182692 -0.00342593 0.000435749 -0.00060102 -0.0042569 0.0019097 -0.00459767 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0623614 -0.0241488 0.0840818 0.0223051 -0.00105489 5.92304e-06 -0.000326623 -0.00141742 0.00198841 -0.00474532 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0633491 -0.0127302 0.0924728 0.0210767 -0.000655567 -0.0010056 0.00142649 -0.00647584 0.00836302 -0.0324894 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.062995 -0.00809 0.0966745 0.0238242 -0.00521473 -0.00294755 0.00241867 -0.00163666 0.010961 -0.033325 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0605599 -0.00333869 0.0966674 0.0234722 -0.00106892 -0.000321287 0.000123297 0.00355837 0.00395495 -0.01712 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0615923 -0.0224831 0.0825402 0.0197941 -0.00224446 0.000216414 0.00160098 -0.00155136 1.33029e-05 -0.00530001 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0597318 -0.0130761 0.102184 0.0248337 0.00252364 0.000998931 0.00602874 0.00187259 0.00868287 -0.0164982 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0586394 -0.00911164 0.0987432 0.0255831 0.000313502 -0.00077459 0.00355331 0.0035118 0.00117969 -0.016691 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0586752 -0.0102368 0.0998077 0.0228259 0.00320991 0.000488908 0.00660186 0.00257522 0.00331657 -0.024369 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0610844 -0.00891605 0.103436 0.0242522 0.00262789 -0.00339034 0.00405276 -0.0035106 0.00475565 -0.0185679 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0603607 -0.00908647 0.0986752 0.0261542 0.00274966 0.00151285 0.00230955 0.00484893 0.00222175 -0.0135802 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0564573 0.00615266 0.108506 0.0280504 0.00159787 0.00156729 0.00149228 0.00197119 0.00402282 -0.017649 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0592792 -0.00650168 0.102573 0.0255156 -0.00127995 1.7149e-05 0.00105067 0.00199432 0.0056485 -0.0202695 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0577399 0.00159276 0.105551 0.0255459 0.000454675 0.00188769 0.000560733 0.00335131 0.00431736 -0.0171534 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.057547 -0.00650367 0.100747 0.0271766 0.000857428 -0.000917176 -0.000997483 0.00265053 0.00484983 -0.0176328 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0610301 -0.00774897 0.104224 0.0243556 0.00145162 0.00455462 0.000693529 0.00555171 0.00324906 -0.0118432 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0581671 -0.00911973 0.102464 0.0263225 0.00103482 0.00122768 -0.000151511 0.000891856 0.00650047 -0.0207779 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0590253 -0.00197759 0.100943 0.022932 0.00154177 0.00267822 0.00258084 0.0050824 0.00439208 -0.0170455 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0580289 -0.00230035 0.102261 0.0253414 0.00191434 0.000977453 0.000311119 0.00658992 0.0033529 -0.0180209 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0606965 -0.002387 0.102649 0.0244785 -0.00077195 0.00473683 0.00246724 0.00733081 0.00246701 -0.0192355 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0625051 -0.0141467 0.0740397 0.0121845 0.00187223 -0.00243852 -0.00130842 0.00217774 0.000504006 -0.00548933 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0575901 -0.0047104 0.102553 0.0249665 0.0009669 0.000757308 0.00151186 0.00223212 0.00480239 -0.0159149 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.060695 -0.00808638 0.102371 0.0272432 0.00192344 -0.00112335 0.0066802 0.00423641 0.00828915 -0.0164661 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0585661 -0.00721251 0.101122 0.0240647 0.00137206 0.000851215 0.00137057 0.00657371 0.00625035 -0.0233986 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0588887 -0.00868153 0.0968035 0.0233569 0.000200188 6.57636e-05 -0.000129741 0.00717262 0.00634545 -0.0190085 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0618834 -0.0177119 0.0906904 0.023159 -0.00268829 0.00163692 0.00235526 0.000320342 0.00142187 -0.00599806 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0631452 -0.0186164 0.0869247 0.0218832 -0.00447849 0.000206459 -0.000485954 -0.000936561 -0.00162113 -0.00573915 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0624372 -0.0110148 0.0944952 0.0222769 -0.000397293 0.000704921 0.00262544 -0.00351304 0.0106355 -0.0265771 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0620417 -0.0155966 0.0924307 0.0207264 -0.00327654 0.00191373 0.00183715 -0.00315412 0.00994601 -0.0324341 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0656669 -0.0262753 0.0792309 0.018909 -0.000319183 0.00088086 0.000730371 -0.00230086 0.00208284 -0.00556631 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0630219 -0.0158078 0.0883098 0.0195698 -0.00244954 0.000418838 0.00111967 -0.000279205 0.00151507 -0.00960067 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.059579 -0.0110403 0.10048 0.0264884 -0.000619673 0.000746013 0.00134884 0.00225534 0.00645787 -0.0192644 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0619442 -0.0239669 0.086124 0.0174695 -0.00289014 0.00453762 0.00296564 0.00113642 0.00250724 -0.0150662 ITU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.061263 -0.0275106 0.0836081 0.0194652 -0.000674167 -0.0027391 0.00107313 -0.00352443 0.00738003 -0.00624551 ITU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0638402 -0.0284556 0.085877 0.0204142 -0.00412874 0.00112753 0.00280727 -0.000847622 0.00246235 -0.00814909 ITU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0598347 -0.00540869 0.111125 0.0296369 0.00173547 -0.00220677 0.00237141 0.00483713 0.00360739 -0.0156086 ITU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0589245 -0.00348041 0.111168 0.0296295 0.000280279 0.00333084 0.00129812 0.00398672 0.000793189 -0.0167343 ITU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0615656 -0.0038261 0.100892 0.0255435 0.000859281 0.00203535 0.00198617 0.00387133 0.00166892 -0.0164686 ITU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0571723 -0.00325992 0.107046 0.0281203 -0.00167868 0.00122414 0.000982169 0.00120628 0.004659 -0.0164057 ITU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0601246 -0.014272 0.0998609 0.0240105 0.00413726 0.00114894 0.00220212 0.000178225 0.00356241 -0.0130337 ITU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0599564 -0.0123912 0.103896 0.0268627 0.00170326 0.000710992 0.00139809 0.00434563 0.00426352 -0.0148465 ITU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0560757 0.00701925 0.108135 0.0287545 -0.00215436 0.00178862 0.000217295 0.00184632 0.00742008 -0.0183738 ITU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0615678 -0.014987 0.0995688 0.0231792 0.000805438 0.00068515 0.00381904 0.0043509 0.00445701 -0.0146484 ITU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0579103 -0.00800085 0.105166 0.0274063 0.0015998 0.00476144 0.000194369 0.004745 0.00492522 -0.0441723 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0591273 -0.00767872 0.0990095 0.0256947 0.00221159 0.00276505 0.00105211 0.00307841 0.00250214 -0.0169118 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0595992 -0.0119858 0.103424 0.0249798 0.000496818 0.00357859 -0.00067821 0.00469527 0.00518726 -0.0189709 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0578923 -0.00372223 0.105768 0.0263156 -0.00173986 0.000948078 -0.000361454 0.00194748 0.00620007 -0.0169537 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0595208 -0.00276896 0.10118 0.0222171 -0.00165149 0.00035556 0.00034235 0.00421493 0.00680968 -0.0219473 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0598001 -0.00435424 0.0999455 0.0242369 -0.000356788 0.000598851 0.00163624 -0.000206255 0.00211521 -0.0154797 ITU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0577988 0.0118065 0.107568 0.0279753 0.00106164 -0.000848828 -0.000239137 0.0067136 0.00386155 -0.0241647 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0589461 -0.00475975 0.0972783 0.023945 0.00297714 0.00619243 0.000170238 0.00364535 0.00259373 -0.0186652 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0589086 -0.00764478 0.0999061 0.0289003 0.00248292 0.00277716 0.00112252 0.00298182 0.00507196 -0.017212 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0639966 -0.0280357 0.0841937 0.0179217 -0.00281927 0.00357809 0.00325353 -0.00511937 0.00438492 -0.00513823 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0573892 -0.00833011 0.101712 0.0235432 0.00459097 -0.000641298 0.00276068 0.00449243 0.0116844 -0.0303107 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0594018 -0.00988449 0.101355 0.0272335 0.00108309 0.000831351 -0.00125318 0.00338715 0.00305606 -0.0147343 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0581066 -0.0056137 0.100027 0.0241171 0.00349559 0.0012335 0.000326566 0.00116407 0.00253769 -0.0194315 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0589338 -0.00957863 0.102216 0.0253538 0.00388622 -0.00156619 0.00402268 0.00746003 0.0120477 -0.0312943 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0593699 -0.00763961 0.100777 0.0249079 0.00133615 -0.00132519 -0.00115868 -0.000257418 0.00803787 -0.0220603 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0597417 -0.00942826 0.0996445 0.0254004 0.00499669 0.00145125 -0.000777803 0.00196401 0.00691125 -0.0169052 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0579193 0.00666235 0.107049 0.0255713 -0.000895489 0.00188795 0.00318535 0.00516028 0.00668176 -0.023624 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0586757 -0.00702774 0.101998 0.0243178 0.00163066 0.0015581 0.002789 0.00530543 0.00306731 -0.0148371 STU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0586403 -0.00957831 0.0918537 0.0208615 0.00108616 0.00120986 0.000902002 0.00187845 0.00695796 -0.014854 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0648798 -0.0349347 0.0755017 0.0137884 -0.000334083 -0.00392414 0.00198973 -0.00221606 0.0016723 0.00500082 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.066723 -0.0553126 0.064044 0.011128 0.00372798 0.00185932 -0.00151952 -0.00591328 0.00213453 0.006997 PJL 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0573643 0.00506269 0.0982343 0.0213307 0.000398105 0.00139618 0.00264304 0.00163779 0.00290049 -0.0147108 ITU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0590664 6.15305e-05 0.0979633 0.0236913 0.00215209 -0.00303384 0.00348776 0.0034275 0.0022823 -0.0180093 ITU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0598411 -0.00435182 0.115588 0.0314095 0.00320142 0.000459094 0.00218573 0.00595791 0.00301819 -0.0122634 ITU 1000G SAS 1000G 1 1000G 1000G_nonEUR
0.0599563 -0.00288391 0.114772 0.0289142 0.000993797 -0.000341104 0.00418482 0.00477268 0.00221345 -0.0166398 ITU 1000G SAS 1000G 1 1000G 1000G_nonEUR
